entry_index,key_id,key_name,z_layer_id,z_layer_name,position_label,local_x_cm,local_y_cm,frequency_hz,sample_count,sensor_count,h2_s1_q16,h2_s2_q16,h2_s3_q16,h2_s4_q16,h2_total_q16,f1,f2,f3,f4,h2_s1_g2,h2_s2_g2,h2_s3_g2,h2_s4_g2,h2_total_g2,std_s1_q16,std_s2_q16,std_s3_q16,std_s4_q16
20,1,K1,1,hover-low,bottom,0.0,3.3,75,200,3,52383,108070,9985,,170437,0.3073417031856752,0.6340752954624216,0.05858300135190323,,0.7992942810058594,1.6490204620361328,0.15235504150390625,,2.6006697845458984,5001.939816461209,6652.59791006303,2140.435561375301,
21,2,K2,1,hover-low,top,0.0,0.7,75,200,3,85509,21526,98553,,205588,0.4159244268183398,0.10470419820014078,0.4793713749815195,,1.3047632598876953,0.32845916748046877,1.503797607421875,,3.137020034790039,6168.176655525926,1657.2381663478548,23054.177901534462,
22,2,K2,1,hover-low,middle,0.0,2.0,75,200,3,106446,75904,114041,,296391,0.35913996387275504,0.25609398009597245,0.38476605603127245,,1.6242362976074218,1.1582034301757813,1.7401321411132813,,4.522571868896485,8033.122753170152,5806.4887857981785,26909.760618035976,
23,2,K2,1,hover-low,bottom,0.0,3.3,75,200,3,46219,110766,50730,,207714,0.22251067126663818,0.5332595252335263,0.24422980349983558,,0.7052407073974609,1.6901496124267579,0.7740788269042969,,3.1694691467285154,3324.001717203979,7936.008749930597,11280.207658066407,
24,3,K3,1,hover-low,top,0.0,0.7,75,200,3,10051,4692,74948,,89690,0.11206348112638292,0.052308901254405724,0.8356276176192114,,0.1533661651611328,0.071588134765625,1.1436107635498047,,1.3685650634765625,859.0738646792836,529.527260865765,16792.781769241657,
25,3,K3,1,hover-low,middle,0.0,2.0,75,200,3,11316,9661,92002,,112979,0.100159683991921,0.08551351711139527,0.8143267988966838,,0.17266815185546874,0.14741920471191405,1.4038413238525391,,1.7239286804199219,971.1557597007804,904.9909141947227,15893.092034087484,
26,3,K3,1,hover-low,bottom,0.0,3.3,75,200,3,7233,12224,44233,,63689,0.11356047128559249,0.19193216368961802,0.6945073650247896,,0.11036033630371093,0.1865235137939453,0.6749361419677734,,0.9718199920654296,687.3942350463815,1024.8464153106065,10584.580035446612,
27,4,K4,1,hover-low,top,0.0,0.7,75,200,3,1385,944,10479,,12808,0.10815203049291781,0.0737042305644344,0.8181437389426477,,0.021137008666992186,0.01440460205078125,0.15989631652832031,,0.19543792724609377,147.4014578455722,153.06358025343587,2169.1352640568543,
28,4,K4,1,hover-low,middle,0.0,2.0,75,200,3,1482,1329,11745,,14556,0.10178616390223862,0.0913039281591063,0.806909907938655,,0.022607498168945313,0.020279312133789064,0.17922096252441405,,0.22210777282714844,206.33266579725083,195.54954455329218,2558.9355080531045,
29,4,K4,1,hover-low,bottom,0.0,3.3,75,200,3,1057,1241,6752,,9050,0.11680406555587294,0.13708543446539853,0.7461104999787286,,0.016129150390625,0.01892974853515625,0.10302833557128906,,0.1380872344970703,120.0740538168009,174.95803382525764,1642.5884666510356,
30,0,K0,2,hover-high,top,0.0,0.7,75,200,3,6531,2965,1363,,10859,0.6014142853130457,0.27302806515584255,0.12555764953111165,,0.09965324401855469,0.04524024963378906,0.020804672241210936,,0.16569816589355468,467.73063762704277,203.71351642686844,311.6277554631487,
31,0,K0,2,hover-high,middle,0.0,2.0,75,200,3,7109,5044,1403,,13556,0.524457396751112,0.37205709916444835,0.10348550408443966,,0.1084807586669922,0.07695770263671875,0.02140533447265625,,0.2068437957763672,569.7752881399824,356.26946262625427,332.79536895816324,
32,0,K0,2,hover-high,bottom,0.0,3.3,75,200,3,4603,5568,1150,,11322,0.4065694326800526,0.4918290594365045,0.10160150788344288,,0.07023788452148437,0.08496711730957031,0.01755241394042969,,0.17275741577148437,346.06660905091667,406.30203171409323,262.3236851201203,
33,1,K1,2,hover-high,top,0.0,0.7,75,200,3,22533,7888,5567,,35988,0.6261284047692716,0.21916994979341206,0.15470164543731638,,0.34383087158203124,0.12035453796386719,0.08495254516601562,,0.5491379547119141,2193.2999110928718,686.6136009248579,1158.5413059101518,
34,1,K1,2,hover-high,middle,0.0,2.0,75,200,3,27207,17381,6500,,51089,0.5325547505262921,0.3402198731418292,0.12722537633187866,,0.41515274047851564,0.26521820068359375,0.099178466796875,,0.7795494079589844,2583.408412833712,1225.9112710143422,1517.3746348216052,
35,1,K1,2,hover-high,bottom,0.0,3.3,75,200,3,17269,24723,4760,,46752,0.36937489405459806,0.5288121762482306,0.10181292969717128,,0.26350242614746094,0.37724082946777343,0.07263069152832032,,0.7133739471435547,1585.1547255630915,1634.8682222047746,1052.0679680396129,
36,2,K2,2,hover-high,top,0.0,0.7,75,200,3,22567,8546,23434,,54547,0.41370886389812794,0.15667832179049837,0.42961281431137377,,0.3443375396728516,0.13040626525878907,0.35757469177246093,,0.8323184967041015,2187.7356147338737,784.6805094909647,4782.516167748417,
37,2,K2,2,hover-high,middle,0.0,2.0,75,200,3,25145,19521,25945,,70611,0.35610191529132984,0.2764587312577511,0.36743935345091905,,0.38367889404296873,0.2978680419921875,0.39589431762695315,,1.0774412536621094,1959.8735447982351,1577.2319308205754,5492.129662626329,
38,2,K2,2,hover-high,bottom,0.0,3.3,75,200,3,14256,23866,16099,,54220,0.2629262992234321,0.4401617779864749,0.296911922790093,,0.21752716064453126,0.3641596221923828,0.24564453125,,0.8273313140869141,1207.312983612783,1814.6306609817327,3321.9188335057197,
39,3,K3,2,hover-high,top,0.0,0.7,75,200,3,4978,2766,20651,,28394,0.17530037347369987,0.09741766242337573,0.7272819641029244,,0.075950927734375,0.04220733642578125,0.31510337829589846,,0.4332616424560547,514.0818802486623,374.35691525601607,4018.6648301114888,
40,3,K3,2,hover-high,middle,0.0,2.0,75,200,3,5372,4677,23978,,34027,0.15787443568884274,0.13743984391266903,0.7046857203984882,,0.08197036743164063,0.0713604736328125,0.36588157653808595,,0.5192124176025391,559.4698293027069,573.2364587149007,5061.186496541596,
41,3,K3,2,hover-high,bottom,0.0,3.3,75,200,3,3865,5659,15287,,24811,0.1557639066063862,0.22809260846836585,0.6161434849252478,,0.05896926879882813,0.08635154724121094,0.23326026916503906,,0.37858108520507816,425.1083484242576,627.0348449448404,2915.807526565325,
42,4,K4,2,hover-high,top,0.0,0.7,75,200,3,929,701,5545,,7175,0.12953670442390308,0.09767010790602385,0.772793187670073,,0.014182357788085938,0.010693435668945312,0.08460945129394531,,0.10948524475097657,149.9109334738464,156.57783040711735,1148.6886583295754,
43,4,K4,2,hover-high,middle,0.0,2.0,75,200,3,961,904,6108,,7974,0.12058337733286345,0.11339776285904557,0.7660188598080909,,0.0146710205078125,0.013796768188476562,0.09319923400878906,,0.12166702270507812,150.14286396629046,189.59404203455338,1333.0023990882387,
44,4,K4,2,hover-high,bottom,0.0,3.3,75,200,3,861,1062,4667,,6590,0.130638080916751,0.1611650883201345,0.7081968307631145,,0.013136825561523437,0.016206588745117188,0.07121551513671875,,0.10055892944335938,124.28861884742304,189.77350124556378,984.2752295979006,
